PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,sample_idx,geo_accession,singlecellprobability,submission_year
-132.06268,13.088082,-49.05295,-65.21015,150.0691,-75.08206,36.314854,43.81387,-104.76797,1.9032136,31.075478,19.87292,-13.505844,-0.13540253,14.791652,-43.663765,-39.045452,8.563527,72.48825,-73.53791,44.615078,48.238285,-62.177773,21.700111,23.650185,-47.42379,-62.371876,17.470575,-10.663172,-40.506176,-2.650884,39.578568,21.992386,36.9706,-12.084007,44.36113,9.172266,-0.44766966,-7.964957,7.7158327,22.183851,-25.977427,7.6930547,5.678771,-4.5906982,11.398772,17.211126,-30.438099,-7.4506545,9.867773,747174,GSM6505587,0.005126951734669811,2022
-184.35202,25.89369,-96.37942,-30.716026,-33.53998,11.793553,-42.916004,6.0503144,57.411427,-15.217601,0.059435714,-28.307966,-52.971153,48.04297,9.761752,102.47034,-32.32023,-17.277357,-6.093984,16.78826,2.5133832,20.422947,-7.5975327,-23.048655,-5.4105325,-22.400932,-11.378816,-8.053045,-19.888504,-31.200914,36.036335,20.578993,24.879652,5.6752253,-11.967771,-38.802116,6.063376,10.634625,0.90226656,8.5899515,-13.131834,-4.482523,-15.613438,4.334743,12.590611,-0.6029208,0.6154326,11.543738,3.4483268,-29.761072,747256,GSM6506633,0.003234458012541867,2022
-183.93578,-141.89752,29.075352,-82.97027,-33.47598,96.881294,-21.34528,18.985296,5.1145797,-63.811523,31.215559,-32.498203,26.464478,-0.21902782,-2.7270002,-15.517656,12.963472,-41.674076,-50.41043,26.160994,-35.76145,5.344884,-46.743874,48.538567,28.87358,-65.002495,-9.528014,5.259711,-17.979706,13.1785345,-38.5104,50.10083,-4.257045,13.959451,9.632826,-70.95208,0.82464004,2.744116,-5.0415745,-9.961342,-26.901691,-3.4793885,-34.78315,1.9829395,34.21606,18.317923,13.629426,-4.014622,-10.223902,-8.346732,747438,GSM6508428,0.01220498621363289,2022
-158.81126,309.50998,7.2571645,-73.36922,-100.90905,-55.55904,26.923843,-116.017746,-54.11646,-75.23197,-29.717033,53.972473,-5.6659756,-2.9557002,5.9267707,-31.256247,22.51859,14.407207,15.948143,25.416796,6.7177806,4.7569695,-47.052757,11.725119,-55.523186,11.07182,-5.0291195,-30.314453,20.338541,8.615777,30.297026,-13.434019,-3.5586557,-8.109328,-3.8240678,-13.371497,-9.839379,5.8086257,15.9986315,-9.022179,15.4545765,34.093292,14.735488,16.52199,29.92528,19.095518,-17.571781,1.6168056,8.800328,-7.01368,747594,GSM6509290,0.006393435771298513,2022
-165.1614,273.248,-19.5704,-52.821186,-116.513466,-41.4536,44.207146,-107.73195,-78.144806,-58.647873,-10.381424,26.978529,26.972647,-30.280067,9.435796,-38.703392,10.918028,11.538138,40.141926,23.519949,-1.7439588,7.704496,-44.26218,3.093877,-60.839146,15.802325,-2.6487863,-35.89895,26.66804,-0.6446167,28.98688,-4.592075,-12.851492,-7.4919133,-6.13731,-17.15927,-10.191798,13.665076,12.535064,-19.729214,0.3842011,31.10317,11.817479,6.344396,21.48083,15.499095,-22.142803,0.82706076,13.512027,-3.037441,747609,GSM6509305,0.002069187987707978,2022
-193.6238,-102.75093,21.228561,-0.6245971,-118.571655,-61.0975,-49.78863,-71.18658,31.437704,-23.937624,-17.50282,-10.886229,3.5748541,-25.877348,-16.75184,3.271004,-10.816849,9.21492,27.939676,19.800236,22.377127,7.166172,2.0491576,3.3907063,-1.4528,8.533505,1.8476305,-6.971021,8.059219,32.13231,4.5284595,-5.5290494,-9.671981,-1.726072,9.511066,-1.4437606,6.2594247,13.37259,2.1487696,27.39897,-7.259572,-28.324062,-13.5158415,-15.7085495,-20.469234,-3.4837737,-5.3318505,0.6594782,7.86258,6.475281,747692,GSM6512929,0.025625460142000157,2022
-93.243835,186.19466,101.082985,-98.25605,72.07017,-106.82823,8.8626,104.459335,120.647575,44.84324,-47.881638,64.49107,-13.238232,-2.590437,-50.534935,34.087273,-20.617207,22.668173,-39.293484,-32.800304,-48.814083,-36.18443,-18.30273,21.066908,-15.548217,-5.391301,-24.227245,54.99262,17.289587,44.864677,-39.524014,-15.419957,5.829635,-10.703245,29.576092,11.494093,-5.2882857,-44.72854,-1.1611116,1.9692311,23.535027,-26.32927,-12.237994,19.46119,-3.9467926,-3.9415355,-2.6043825,-17.527277,20.700304,-31.92936,747856,GSM6513371,0.005255988574174349,2022
-111.75318,-30.98289,-132.21301,-31.54104,105.41956,18.73832,-72.92701,-40.427746,51.39477,-20.236208,-5.2249656,24.59914,-60.599705,-16.210783,-19.424032,55.121193,-85.94047,19.49268,15.676381,12.447451,-29.508078,-7.9585395,-24.711351,-34.98849,-4.791585,-25.538479,-16.08939,1.5641845,3.4694977,-8.313455,-26.954226,6.305957,17.016521,-3.4605021,37.50676,-27.339312,-6.6257257,13.25936,-7.646339,-0.17061226,-6.390732,-13.133297,-3.797841,10.359875,10.726707,18.662245,-2.4706953,-0.7513047,17.219545,-27.268446,748105,GSM6515827,0.012983698982480883,2022
-148.60367,-120.928856,-56.374035,17.50702,65.913376,-66.637726,12.37957,31.600805,15.245184,5.286304,11.790005,66.29001,-20.606886,-7.954778,-29.927086,-21.845406,-2.7270007,-16.29709,-5.5517764,31.35362,-72.53179,-17.61749,5.8705726,-42.33084,-4.833771,-22.535603,-53.540474,-20.250216,28.136244,3.6483512,-38.989655,21.7306,24.26105,-2.1902964,8.297513,-1.2473445,-26.566391,84.18967,-52.223602,-32.572178,-2.910905,29.70958,30.68117,52.901825,-15.622627,-29.056673,105.310905,21.53416,46.383884,29.32049,748148,GSM6522670,0.04581736799217516,2022
-185.56313,-63.445957,4.608367,-97.96898,66.7161,66.861374,-57.41333,8.267596,-40.90221,10.165187,0.8942267,2.3126109,18.657843,40.988674,17.595337,9.093094,10.790419,-31.20016,-22.014767,-5.541381,6.8116817,13.532437,0.6209929,-24.584345,-11.523882,1.8191139,6.69235,5.4644113,-13.819876,-17.191462,14.432874,-33.611656,-14.861616,-18.930147,-12.917582,-21.299017,17.073044,11.220353,0.70762974,3.1417904,20.058924,13.422437,4.998526,25.189035,14.878898,-1.7890075,5.5164247,9.977549,11.64549,15.010533,748411,GSM6528975,0.0051452034734257536,2022
-162.60944,60.00504,-66.94676,109.301476,-126.32041,22.358282,32.02817,22.418257,-19.035748,104.26045,13.922933,-49.992214,15.167483,50.766357,12.193448,20.630793,-11.436327,-20.960192,1.4260172,-37.197887,-1.7862667,28.80233,-22.971724,50.160652,-31.923042,6.394381,-1.4120528,-27.68589,-9.01127,54.904755,-41.28012,-10.796235,12.406129,0.4733768,-7.4333744,24.611612,15.73863,11.202102,-6.3465548,5.7765255,10.866445,11.874324,-3.2508795,6.6539345,11.043505,-0.3102419,1.0485545,36.734554,20.259989,14.272287,748636,GSM6533068,0.0,2022
-58.268898,60.2214,144.7604,45.169544,91.244446,6.176307,-83.34527,13.553048,39.953907,30.131319,91.22718,-34.719856,22.296808,-2.156055,-78.96509,-43.002876,-1.3259499,-13.897542,-17.095198,19.356195,57.543907,32.657825,11.896182,-30.896353,16.843464,27.004225,5.2695346,7.4114885,-8.075291,3.368587,-23.999199,-9.190909,21.646065,12.319009,-7.372832,6.0437803,16.23427,27.749475,-21.48022,40.522865,-5.509627,21.43893,14.0016775,-8.448521,-22.901237,9.120721,11.684724,-3.1215296,-2.4222229,-2.679292,749179,GSM6542171,0.19811325851931197,2022
-178.48634,-159.83104,26.153893,-70.37199,-12.9295,158.08511,28.769035,40.320004,-33.168358,-58.66422,-2.3728342,38.517624,11.198749,-19.883238,-7.22073,27.428886,-17.67016,21.931252,-8.349285,30.723066,-3.6491275,15.628369,-18.037302,12.967816,17.30556,7.3113832,-22.114353,14.538267,-6.098759,27.09736,-7.071984,-8.255885,10.239389,1.9679554,-9.686512,-28.16666,1.6253359,-3.5017905,0.7078653,-8.917067,-8.925685,12.554241,21.443806,-5.1856165,14.413197,11.425759,-20.030466,-2.8060586,16.761463,-1.10106,749211,GSM6542203,0.008709102175927332,2022
-175.23395,219.08894,-163.25783,-35.48601,22.571547,65.211754,5.1658688,26.651852,-12.9744625,41.046265,-47.640255,22.108667,11.975372,24.516476,53.78677,-49.28215,36.15585,-2.062703,-15.9776945,-22.913837,26.621502,-2.6602404,-10.988842,5.1401863,-24.280306,3.13453,24.249716,-17.611385,23.506874,-9.1493435,-0.7179276,8.111145,-22.411686,10.280159,-10.710522,1.5978765,-3.151261,18.03037,12.994179,-12.355281,-17.726551,-15.599236,5.533376,2.638401,7.9765925,-9.353708,2.540548,11.428627,-5.154505,-1.1581322,749239,GSM6542272,0.0,2022
-162.70694,205.49593,-154.03542,-27.498861,30.282257,69.064964,5.325302,8.428721,-18.148628,42.656086,-44.778027,24.790257,18.573278,26.70285,50.016647,-43.445347,39.712914,6.4972334,-12.114592,-35.482162,3.3785105,-6.3074694,-10.46999,-11.645399,-17.915653,6.232929,23.858248,-11.655325,12.079522,-26.369484,7.3990417,7.319484,-11.38724,2.6855397,-13.498135,-11.093755,-3.0458243,20.706997,-0.8077174,-16.355343,-25.179358,-3.2579148,10.227603,-7.7798996,0.5134685,-14.572712,-1.7752215,0.7303374,-1.1729838,-6.9941826,749251,GSM6542284,0.002476022879565812,2022
-182.98975,-92.28786,-34.11798,-72.68416,91.28005,54.737392,-58.38512,16.3625,-36.703773,-27.024414,21.473873,-7.5099196,-6.5088205,-18.089445,7.866604,23.024502,-6.587851,-39.456123,-8.683575,-2.352214,38.164413,-15.678733,24.5862,-11.72449,8.044126,28.039839,18.868242,-3.7330213,18.415686,2.2476118,18.059813,-30.835629,-9.138382,-14.312179,5.387585,-26.77393,1.6084203,13.865401,0.46741775,-2.7605343,33.25981,6.3124475,21.798325,25.901917,3.2870317,5.6783495,8.818853,4.715174,-5.3166122,-0.96756506,749384,GSM6542915,0.08580213737470681,2022
-127.61304,-73.935905,-63.705677,-58.336395,125.694016,80.87707,-49.37358,14.52738,-3.1372728,-37.661823,53.34381,-42.187996,5.011434,-36.52588,-36.62772,17.632061,13.971123,-30.879934,-3.0360606,-11.990221,17.31198,-2.1835613,43.15326,-19.628736,-11.284661,12.241947,31.9897,14.018482,18.685179,-14.479633,26.39952,-23.104523,-7.9465184,-18.97149,19.970951,-9.571115,-7.6855383,10.552898,5.497055,-7.2491937,40.19879,22.462765,23.409729,25.62871,-8.705366,6.539872,-4.1010127,-10.768484,3.8337116,-8.103932,749458,GSM6542992,0.0,2022
-147.16615,-71.779854,-54.59223,-58.72588,114.7151,74.05475,-62.805855,12.432305,-14.04411,-42.803677,42.396915,-35.13059,11.955196,-36.46862,-37.018574,19.91779,8.385532,-38.538986,-13.819482,-0.4665191,32.138813,-1.2402374,44.180885,-11.309768,-8.828387,18.451925,38.321106,13.142345,12.997186,-6.814108,41.472588,-17.778648,-9.175596,-22.066263,8.662152,-15.939471,5.394277,23.51226,9.169276,-8.244582,43.57378,19.444235,26.788868,24.388186,-2.0440636,4.2420874,0.55723965,-8.809278,8.722986,0.26292714,749468,GSM6543002,0.08407525536512629,2022
1339.4875,-15.997854,-23.42561,-71.599495,-53.899563,-3.1059437,-39.24412,28.689844,-21.339361,9.511236,-19.360085,-0.26605064,0.27317008,17.423452,-1.9199505,-0.54839104,3.558831,-7.0519433,15.512211,7.292192,-5.137858,-2.2016938,14.231259,-2.6571856,2.7069192,-7.0447416,9.026708,-1.4436462,2.4697213,-2.4113421,-4.3744097,14.733069,14.096442,-5.914276,-12.700041,9.488481,-14.123534,2.9016078,0.29428107,5.1353536,5.500316,-7.75084,6.8354845,1.4811182,-7.1735563,7.1184554,-1.3109617,-4.592945,5.1169934,-1.2588052,750008,GSM6550530,0.379514744030901,2022
1216.1284,0.63229936,14.189116,-40.368275,-33.70009,2.4560862,-25.091883,29.664665,-0.27316678,11.349035,-2.457442,-2.4638543,-3.8494775,1.3378778,-3.2466471,-0.62121475,9.033349,3.0363858,-0.2144558,6.6717935,0.7199285,11.048392,-3.0855815,2.1288705,0.35428298,-0.73714596,6.894561,-7.3650107,-0.69485354,4.345183,3.3718748,12.010017,8.789004,-24.731184,-0.32224226,1.6122576,-18.382654,16.299839,0.5683434,13.870912,-12.463413,-14.587303,7.9775195,0.84002095,-12.699375,14.188291,3.4131172,-10.85045,-1.9551536,3.9593585,750325,GSM6550847,0.3935613066359558,2022
1195.7502,2.5103724,19.389938,-35.224968,-30.623234,2.756172,-21.452969,30.031223,3.960148,12.717938,-0.83908576,-4.1445384,-3.2804568,-0.61508197,-2.5091748,-0.49353358,10.55306,3.7335417,0.89495337,10.11341,1.657319,11.781911,-5.95191,1.6659888,-1.3080953,1.151694,6.929502,-8.649541,-0.5631956,5.934377,5.451769,10.95462,7.7693624,-25.76027,1.9425007,1.5075215,-18.611115,17.806736,0.8953875,12.08602,-13.919584,-12.834877,7.224257,0.9748626,-12.9412155,14.692122,3.8048246,-12.295827,-2.7281444,5.152127,750361,GSM6550883,0.4211337728805989,2022
1439.2568,-28.536041,-47.665047,-89.414566,-70.26123,-5.6446943,-55.661224,32.26565,-42.09038,6.414303,-39.69733,-4.3792124,4.0589566,29.81862,-4.924733,-3.479332,-0.1244687,-12.142897,31.636593,10.059937,-6.4892206,-11.427307,30.093674,-2.8121307,8.289366,-11.433724,12.030265,-0.9359839,0.3720892,-1.2555043,-12.546643,17.062479,25.663212,-7.1108527,-19.241737,9.590083,-15.974702,-8.233528,-1.9010012,2.828791,3.5459056,-5.816489,9.303156,2.6114607,-0.19688068,2.8852115,-2.999153,-0.71792585,4.9184833,1.1853215,750403,GSM6550925,0.3477757106066559,2022
1270.9263,-9.829041,-6.7292066,-54.184578,-40.768726,-0.034850713,-28.822414,27.234303,-8.625509,8.801902,-10.49363,-3.8639112,-0.49320027,7.75833,-2.436379,-0.27350092,6.3195953,-1.8017681,7.608749,10.72117,-1.2642431,4.3583374,4.0075307,-0.013673676,0.57337314,-2.5273135,6.691649,-5.211082,-0.26713023,1.0381098,0.047330387,13.949293,10.269829,-15.655494,-6.2403207,5.832415,-16.375452,10.079226,-0.251565,8.845427,-3.7819793,-10.535398,7.786037,3.0901268,-9.645067,11.366667,0.5175388,-6.917978,2.6328974,3.4802167,751105,GSM6551627,0.45274547992191616,2022
1329.9022,-18.10223,-24.351326,-68.30011,-49.826572,-1.0987496,-36.6495,26.163435,-21.271172,7.684484,-20.24966,-1.2393969,-1.4452928,12.727899,-1.4791108,0.5711773,4.1230392,-3.705219,15.2679615,6.9813347,-5.279167,-0.48303112,13.6438,0.51430434,3.4885204,-6.3878465,10.151819,-1.321483,0.8974879,1.4428347,-2.0763192,14.006618,14.518787,-9.048739,-11.405181,8.4415045,-17.686584,4.798099,1.7956783,6.9929028,-0.21521258,-7.428903,7.229739,2.4355195,-4.9939265,9.045292,-0.88488543,-2.823748,2.9533398,2.9752603,751312,GSM6551834,0.4432490847757349,2022
1431.8049,-27.856087,-46.511692,-88.485344,-69.06335,-5.458808,-54.49775,32.04632,-40.23524,6.680143,-37.729576,-4.344518,3.8176405,29.014404,-4.8241944,-3.4260464,-0.2560899,-11.691918,30.299284,9.971772,-6.60034,-10.938844,28.57517,-2.7690873,7.9358745,-11.285183,11.539478,-1.2645643,0.78696275,-2.1342933,-12.59717,16.795158,24.31972,-5.7848506,-19.118551,9.682959,-15.369191,-8.189016,-1.8242912,2.6072598,5.0573096,-6.20153,9.12388,3.0401855,-0.76119894,3.467419,-3.271916,-0.79083115,5.8109097,0.6595394,751547,GSM6552069,0.44835603980821803,2022
34.152214,88.65596,231.39983,162.7321,87.15949,-18.910772,-16.977985,79.41396,0.121785715,-29.774658,-112.35858,-88.41099,13.564056,-7.753333,45.03679,9.355825,7.9575133,-0.30210355,-2.6787965,15.95677,-36.777912,27.453909,-28.888657,-36.82419,-9.758851,2.6031108,-34.360615,-21.352505,2.6248226,-22.384035,-16.165915,-7.5657926,-17.975115,32.946507,-2.710123,5.113916,7.641335,11.121538,0.9741517,-0.77189094,3.779747,-0.5185247,0.587653,-0.8318491,-21.729784,18.61937,11.652793,11.561638,0.6770888,-11.888699,751702,GSM6552773,0.14280288831713217,2022
-183.0333,43.208733,94.66845,-128.58153,-0.5588505,-135.09354,13.157082,58.70084,3.7562761,3.6455202,-33.70613,-14.216357,64.912506,-45.212254,-70.18253,25.692745,4.3288827,-56.4,-38.87891,-27.89025,-16.318039,-54.459076,28.79637,10.97662,-72.02154,80.39492,-64.42318,15.193302,-41.978638,-14.332116,-34.82752,35.310127,-3.7226028,-7.695028,0.18078613,22.706821,13.367234,-15.2209425,28.901484,20.442972,-17.356276,-11.3686285,11.7975235,-12.842057,4.0721736,4.5065937,-5.6341033,-16.067524,-19.25747,26.364382,751916,GSM6556362,0.011245075234656367,2022
-166.0341,319.71005,-0.52583283,-108.037315,-73.00552,-27.137106,2.4309194,16.34821,80.33147,-59.507534,-50.641285,20.46303,-11.754268,10.724287,-24.065596,-71.8953,32.486835,23.960978,-4.6792235,8.823795,14.665329,-9.093084,-6.5135794,33.810028,-28.542175,-22.441507,-35.4202,9.631009,-34.758835,8.619667,-9.79195,-33.815723,29.575542,5.497847,22.00858,5.8678865,2.7690604,-23.14128,-2.7595825,23.301508,14.568091,-0.31585592,-1.6372284,23.695488,11.036279,26.512793,5.906356,7.594264,-5.891587,-1.4091262,752118,GSM6559771,0.0,2022
-186.6434,-101.39481,-60.448814,-57.21946,73.86121,42.49019,-91.42865,-6.3016896,32.967525,81.79487,5.8258553,-28.71122,16.83305,31.077183,-37.368618,-40.826317,9.244837,-12.6429405,7.5939846,-24.787397,-32.402035,30.478397,8.570895,-1.7972312,25.867352,9.053208,-6.5052433,-5.2393327,-27.74487,-4.724282,-6.342485,-34.277866,-47.995087,-5.8157797,45.905052,41.29882,-59.4301,4.846933,30.727999,-12.775529,23.760145,12.892092,5.079684,5.0813594,57.81699,11.627777,-3.470251,26.454327,-17.377768,-2.8401275,752310,GSM6561243,0.003964373869544026,2022
-160.30327,-124.69914,-62.200253,21.136663,-34.35345,86.70942,25.902552,94.42303,49.463406,-42.379475,34.29501,-59.93679,0.57505435,-68.72886,-56.508198,-8.219854,-0.59417397,-28.317081,26.417522,11.993384,23.54486,-9.417291,29.5774,9.588269,2.5502622,8.602441,5.4866185,29.557596,-7.886697,41.695454,50.952908,11.652002,12.016201,-1.4798143,29.224495,-8.776821,-8.804674,20.482494,16.063099,-2.4324756,9.560877,25.222143,18.788612,-19.55854,-25.718021,10.124714,-37.723896,24.286503,23.087976,12.286872,752505,GSM6567976,0.01043538358553782,2022
-147.64212,-40.653515,-23.857826,73.830826,-77.21628,12.920627,47.37694,-3.055011,0.21692505,49.784786,28.152485,8.708508,-92.13799,52.632633,63.498016,1.99691,58.089005,-78.24465,-6.5663586,-25.627628,-32.06398,20.095669,64.141304,28.215807,13.365721,-9.07439,-76.94909,69.430405,115.73921,-34.60533,-27.622614,-53.567436,24.531675,-35.978687,-16.91849,-1.4955854,-11.858923,26.60691,-21.123806,-15.429466,-24.03821,-3.4039466,-21.7037,5.2276626,13.534695,21.58322,-29.683422,-41.586113,-23.75128,-13.694874,752812,GSM6569793,0.003419856815750552,2022
-152.29271,-48.547924,-33.41744,80.230194,-89.62412,11.7221985,41.65365,-1.1335421,0.34931964,41.73904,24.689333,2.639904,-81.85106,54.968826,57.452076,1.9558322,56.301376,-72.860306,-2.5457056,-20.979073,-29.760763,22.695997,55.88908,27.025385,11.325741,-6.858915,-73.17146,65.64841,106.82561,-31.579052,-27.8493,-49.80411,17.399559,-33.53151,-12.921613,1.8997247,-11.56158,28.870249,-15.7427,-16.832287,-21.3585,-5.1299987,-18.998697,1.2370316,7.542255,19.231844,-25.191372,-38.387077,-19.283611,-3.7988834,752818,GSM6569799,0.008239694976984,2022
-155.9461,-69.70238,-56.836704,-77.06385,105.58528,79.86371,-75.24214,-2.3381262,-17.452686,-62.227352,100.44398,-57.34299,21.203077,5.9523406,-6.3839726,28.367867,59.93555,-111.42487,2.3373919,13.293186,-32.048737,-61.867207,-71.26591,37.25995,11.465683,-36.925526,11.451577,-39.793537,4.9222107,31.614553,4.6736817,-23.632631,17.378202,20.237862,-8.380782,6.9213505,2.071371,-27.382576,17.374151,-32.564766,-11.445661,-14.226335,0.56420714,-26.260008,-19.543396,-5.37513,-16.085321,-9.385742,16.814455,-23.017403,752852,GSM6570813,0.0015028484220700909,2022
-172.34021,94.661766,158.03606,-135.31335,-13.988502,-53.42472,-35.02132,-101.94815,14.602408,28.308874,6.324865,-55.367363,-33.113216,-60.593685,-8.686105,12.132937,-7.086898,-26.166952,12.268301,-50.238926,1.4497315,-6.988432,26.998158,-59.234116,16.03895,11.855322,80.50314,-4.80726,57.885612,6.269578,7.3754435,16.601645,17.00412,36.15279,-3.4103174,-6.7432313,7.901317,0.39643764,12.494412,24.167,13.335655,-2.263017,-13.298618,19.58331,37.152946,-11.169931,-23.666676,7.445771,6.1573706,0.67493385,753021,GSM6571109,0.0015727431185129023,2022
-164.93684,-98.35997,-64.83487,-14.7348995,-12.098682,-1.4692492,-92.226494,-39.497715,44.365383,-13.413496,23.255728,-31.039698,9.470128,-28.141232,2.9967642,-14.514297,-6.647656,-3.7326083,-12.596123,-10.3623,-24.099516,46.608562,20.991547,5.5042834,42.690617,2.4827852,0.57826865,-37.954422,-43.036106,-26.853699,-13.790805,-23.754072,-32.58391,2.923287,62.443584,64.36108,-98.41444,16.049494,18.009554,-28.87407,17.416897,10.9102545,12.34382,-18.445576,43.887066,-17.715477,-25.896126,2.7657676,-20.188005,4.986485,753212,GSM6572833,0.008107459601667727,2022
-174.88304,154.20139,-187.97534,-31.050165,-0.58314216,22.236738,-21.406698,4.1536946,38.535706,-22.770548,-12.941838,-15.716534,-81.850296,8.347618,-15.0256,37.74427,-10.912149,-24.381624,7.034853,21.001694,29.55197,18.03413,-11.317235,-2.176796,-1.2666975,6.134352,-4.122233,-2.3901792,-14.742753,10.2585125,28.056442,6.565108,-32.747036,35.971073,-35.96792,11.673449,-11.599012,-2.748818,-16.994352,9.775402,-6.716369,-19.04251,-14.114363,22.14134,-13.151696,6.669391,26.13471,-9.4013,-16.25199,-2.7123075,753289,GSM6573028,0.0,2022
-188.25784,8.7879095,-108.88215,-2.4753304,-31.341768,4.4850163,-46.98097,7.4847546,33.198833,-20.42157,8.84278,-24.38268,-50.917416,37.225887,13.972573,112.34582,-48.328186,-35.462402,-1.6971228,15.605653,0.2531059,-1.1255851,-6.329744,-5.9312305,14.940722,2.4123445,-9.2185335,5.291597,-10.30897,7.711076,53.10745,16.801561,17.307701,-4.9334235,3.738691,-42.657223,-1.3746005,7.605978,-7.640276,-7.83107,-9.290686,6.431976,-15.529202,-9.706194,-6.950161,-3.5160692,-5.368671,34.405575,25.57206,-52.767742,753321,GSM6573092,0.0077079904521644375,2022
-182.1666,-88.00709,109.69421,-26.344824,-104.969246,-10.831672,68.77724,-48.65169,-76.46097,-21.099512,-35.325294,51.550354,-69.9562,-30.033224,-77.345116,-79.00548,-88.281136,-34.33102,-34.759052,30.84205,-20.381086,-9.045445,-1.0959152,-17.482729,-14.133366,-0.4636533,30.523365,-77.96347,43.76348,-22.906357,10.528979,-1.2661223,-5.9459333,-24.325357,1.7802609,18.47787,21.904577,-9.054057,5.847434,-9.286447,11.734399,1.2903128,-7.3041415,-29.299574,-24.400217,-14.912987,9.435712,11.69441,-9.515732,-13.243944,753752,GSM6576321,0.03740901484542222,2022
-186.56242,-76.73248,93.220085,44.771687,-135.20274,3.5914524,26.914083,-35.707783,-53.202072,18.217646,-42.742886,16.471336,-25.119728,64.72987,-34.175613,-31.846834,7.083655,-19.610317,30.19535,-17.24491,16.81625,-19.21062,-36.87914,11.360141,-17.22334,32.22775,14.751844,28.47139,-17.20746,-4.5677924,2.9906619,-3.1278367,-10.507259,-25.828415,14.598674,2.6992233,8.922017,23.392454,16.417334,3.816082,3.6415002,-22.139137,-11.364664,-11.231459,-13.375562,-20.307825,-5.546459,9.651925,-9.704586,-5.870509,753986,GSM6578322,0.0,2022
-176.89859,1.4000393,-35.103622,84.67355,-109.63028,0.52922934,20.922432,0.7092076,-38.253593,58.207485,15.340886,-30.906927,3.927338,27.790333,25.479034,16.268816,-9.146232,-22.901672,10.633039,-29.807413,34.39431,4.942578,-10.049884,7.074725,-8.674128,26.32512,15.488101,-26.611393,16.944298,10.882171,-48.50062,-8.4076805,33.654976,3.4658778,7.7719903,4.8456845,5.914383,-0.037342574,-20.447622,10.619905,14.369253,13.608968,-11.673407,-19.41187,-18.348135,-2.3816552,25.309216,14.165217,-0.08536199,-3.6311398,754000,GSM6578342,0.0,2022
-184.0258,-127.741745,50.673096,-85.254845,-19.065239,78.50655,-46.203117,-8.998045,-11.069161,-66.29675,27.975647,-5.862182,34.285454,11.620955,6.353067,-7.3511534,17.197964,-41.304638,-43.569794,26.373339,-38.97317,0.4641344,-58.06457,33.376816,18.877762,-50.39491,-15.278645,14.4857645,0.03440916,29.562933,-35.655743,44.140823,3.6006482,1.2392162,5.323123,-54.76117,4.659618,7.671437,-8.730022,-17.258654,-20.69798,-5.9901233,-32.37692,4.4807014,24.025227,7.673293,12.587219,0.76179516,0.31868,-8.77007,754070,GSM6578667,0.008704544617647561,2022
-154.9667,-161.21721,-15.237038,-43.113087,16.28178,47.48509,-86.96242,-77.79991,42.35831,-2.901693,-2.2945476,-5.119212,6.2531104,-40.638737,7.6816545,-22.585464,-23.873085,-7.1391106,-7.4708576,7.2037735,-10.943807,13.599082,-17.792501,-2.1936142,-3.7830899,-20.079119,-3.5413249,-0.31777793,-8.002003,10.16008,-0.59959143,14.0628,31.78758,23.428303,-9.163742,-16.111797,-5.5868545,-5.101732,-1.4804913,-8.627498,-14.643521,2.6302826,-18.264908,-4.289593,-3.689114,-0.40397134,2.965929,-8.509728,-7.2190256,-15.922651,758221,GSM6585342,0.00906206679304251,2022
-170.79309,-137.83192,-13.254293,30.957142,-93.79581,107.9782,30.471546,11.117735,11.270667,22.731766,-0.3064335,-20.872128,-12.784692,5.5610538,-7.236871,15.163321,19.138176,9.646249,10.858332,-10.006312,27.210728,21.2157,-9.833067,-3.1291418,2.7978215,37.615253,-22.282286,-7.082489,10.921916,10.629239,-14.836437,8.49907,10.466953,37.872555,1.807848,2.9564776,-21.448765,-0.4214804,6.2606463,3.3019035,2.6931674,-32.139835,11.309631,-13.934874,6.112399,-1.858105,8.94856,11.237706,-34.005466,22.626606,758343,GSM6586064,0.005408982655367293,2022
-175.18286,95.155495,95.92304,-140.96002,23.938614,-134.60226,41.183224,8.56454,-108.32971,-25.747059,39.05668,-39.711857,-14.488771,16.84244,9.868882,-53.597996,-43.17193,34.730026,44.143272,-67.9705,40.04678,32.967007,-50.957108,34.149532,23.802305,-9.452888,-42.36129,0.65383804,11.298072,-33.967106,20.488798,38.23033,20.83498,4.0190864,1.0136636,13.73263,19.055433,-6.8254185,13.69469,-8.791883,18.81424,-2.6137345,-13.104887,-17.048859,-4.9292235,25.038055,27.442554,-8.843324,-5.523986,35.11949,758374,GSM6586127,0.006683426794507946,2022
