gene_symbol,tsne_1,tsne_2
GOLGA2,108.516624,-30.452168
TRUB2,96.14971,-19.25836
COQ4,81.68898,-26.842857
SLC27A4,71.176605,-25.84323
ANKRD40CL,36.314598,49.20677
URM1,87.422325,-21.31727
CERCAM,60.12072,-30.32971
DOLPP1,68.59081,-20.17708
CCDC103,30.393042,-9.943103
ENDOG,60.677963,-16.335064
TBC1D21,-28.136154,-61.010376
PRRX2,13.767794,-12.533106
UGT1A6,22.238314,-16.923151
C15ORF39,102.854965,5.4144077
ISLR2,29.160168,-28.055128
SP2,69.286766,-24.907152
PRR15L,24.707489,-16.053503
COQ7,76.62727,-5.680956
GPRC5B,47.576332,-32.77924
CRK,99.57539,-27.315737
C16ORF92,-8.805044,-17.553854
GOLGA6C,8.687878,-16.400692
FBXO22,96.37593,-20.131527
TBC1D2B,81.6146,-40.835873
NOD2,66.28673,54.61621
SNX20,70.24888,58.28358
LOXHD1,45.680096,74.461174
KATNAL2,65.172806,9.3318
HDHD2,83.18962,-4.695409
ZNF91,93.49353,4.4038134
IGF2,47.191067,-35.426857
RNF214,89.74451,-8.230672
CDK12,110.6139,-32.173126
DPEP2,64.25769,59.293903
DUS2,64.840164,-18.966377
POP5,78.54665,-14.976706
ENGASE,69.440544,-30.278244
RBFOX3,53.69601,25.414999
ATP5MG,107.39027,-44.073143
CD3D,66.78751,59.482056
TBC1D16,61.74186,-37.849274
TEPSIN,66.26776,-24.391323
MYO5B,52.140854,-27.950005
ART5,7.3161955,-17.874779
ACAA2,92.58156,-28.321882
STIM1,81.72207,-40.689686
RRM1,98.31476,-43.228264
OR51E2,28.580149,57.753822
TRIM68,66.39377,-3.4642613
MMP26,-12.751286,38.988495
OR51B5,8.574966,36.265293
OR51I1,-18.492153,-47.23129
OR51Q1,-18.38568,-47.505417
FN3K,52.01786,-21.88437
PRRT2,40.165592,-21.805885
ZNF23,69.82507,-4.43568
IRGQ,101.24428,-12.34723
ZNF226,86.2333,2.2636867
ZNF180,71.4085,-3.4252236
POM121L3P,-43.125786,-63.644745
PPP2R3B,50.209686,-13.390464
ZNF668,55.590435,-15.661237
ZNF646,77.15788,-33.147926
VKORC1,83.97864,-23.953354
GNG8,13.029578,14.2375345
LPO,37.08066,40.62436
CA4,45.7825,72.37303
SMG8,66.791504,-21.802458
LINC00905,-34.9052,-53.780933
TPM4,106.78971,-50.77072
RAB8A,104.19914,-32.57359
GPX4,102.6611,-42.179142
MIDN,83.25761,-39.148933
JSRP1,46.497353,-2.6389399
NIBAN3,66.04209,46.412754
KLHL26,63.50649,-9.219859
GATAD2A,93.65984,-43.043434
NOS2P2,-22.955559,-26.100866
MVD,76.43092,-27.35772
CDT1,56.54142,-56.92188
TRAPPC2L,82.87178,-19.978853
ANKRD11,111.53298,-38.278534
SPATA33,68.96334,0.20423402
RSKR,88.02499,3.8796344
PROCA1,51.057793,-12.082179
RPL13,105.22582,-56.202976
ZNF641,102.72692,-1.8535439
LALBA,-29.11213,-62.6537
CACNB3,59.686287,-30.211084
DHRS13,55.777584,-15.199849
TP53I13,65.74933,-22.827114
KMT2D,109.60692,-32.706818
CORO6,46.05151,-17.49416
RHEBL1,45.663097,-0.43496084
TUBA1A,111.369675,-42.91372
TUBA1C,106.99607,-45.370094
ZNF610,56.48669,14.968632
ZNF528,70.96023,9.633846
ZNF701,71.34943,5.7122545
SERTAD3,64.97535,-20.113598
NCKAP5L,68.74042,-29.842274
RAB4B,96.1427,20.441193
AQP2,-5.9329357,-34.839584
GPD1,24.625675,-22.29289
PROSER3,87.996956,3.263604
CYP2S1,31.903091,-16.109646
AXL,59.155968,-41.534527
NFKBID,89.29382,24.28429
TMC4,23.42054,-15.116073
ANKRD33,-11.310323,-19.651564
LAIR1,56.577953,52.046738
TTYH1,28.344374,-27.506758
LENG8,71.98384,-36.35887
CDC42EP5,11.8770275,-9.482307
LAIR2,-13.737568,82.40149
TMEM145,53.790077,25.663416
ZNF526,77.96713,-5.840276
TRAPPC9,101.04365,-0.5170855
KIR3DL1,-71.089386,51.74504
NLRP7,-30.268757,80.49727
ZNF146,100.66602,-34.98488
ZNF283,71.66343,2.9197276
PPP1R14A,26.728357,-22.500902
SPINT2,112.75787,-17.469017
C19ORF33,27.974796,-15.998563
YIF1B,85.33199,-24.853617
DNAAF3,30.104198,-10.76918
PSCA,21.338142,-16.761124
ATCAY,52.694794,25.317076
LY6D,9.673276,-42.271275
DAPK3,73.77676,-32.73947
EEF2,103.6896,-56.910507
TMIGD2,56.07093,62.93565
CHAF1A,78.06536,-29.250221
UBXN6,83.150345,-37.916428
HDGFL2,80.29062,-37.75788
PLIN4,40.33835,-13.434035
SEMA6B,49.59925,-19.082073
ZNF444,67.98763,-25.064442
NXN,56.34982,-35.55118
TLCD3A,54.72813,-31.565533
GLOD4,90.7198,-22.415997
MFSD3,61.15671,-16.44303
GPT,39.58502,-12.701717
KIFC2,58.80475,-21.168633
SLC43A2,76.24883,14.681872
RILP,57.24976,-11.270992
SERPINF2,14.491947,-28.331005
WDR81,63.90682,-22.903906
SRR,66.85509,-6.781922
TSR1,101.54544,-32.398407
TRPV3,53.49911,19.176916
HSD11B1L,47.14174,-18.853374
CYB5D2,71.31487,-10.720957
GGT6,24.868294,-14.35605
C19ORF48,76.11531,-25.535173
KLK1,27.991993,24.213205
KLK4,24.07619,-1.6804811
KLK2,37.502426,51.54551
KLK5,9.4915,-41.97906
KLK6,19.750889,-14.888053
KLK11,24.876446,-14.177862
KLK13,9.525495,-41.07776
ZNF83,95.2097,0.7187218
KRT80,28.270481,-14.387075
KRT1,39.453716,69.15166
ACER1,4.452102,32.456886
OTUB1,105.75058,-34.16637
RCOR2,36.77819,-23.201626
ANGPTL4,42.90353,-35.01096
ENSG00000167774,37.318066,4.4995832
CD320,70.291176,-19.786167
SPRYD3,82.36804,-29.586052
IGFBP6,42.938004,-34.14203
SOAT2,13.194086,-26.851269
ZNF558,76.33225,2.183661
CABP2,-27.101065,-61.177505
NDUFV1,95.1316,-38.558697
CDK2AP2,74.51559,-22.841755
C3P1,33.65045,33.788895
NUDT8,53.063354,-10.27756
TBX10,-4.554284,-7.6775165
ENSG00000167807,47.628597,14.188256
PRDX2,96.677666,-40.72097
OR8J3,-24.819448,29.653152
OR5I1,-29.511084,-67.259125
ZNF232,62.85033,-7.2715836
MIS12,84.334404,-8.643363
CD300C,48.354378,69.774536
CD300A,64.1455,58.987877
TEKT1,2.4067478,-27.54267
HID1,51.055332,-22.997843
MRPL58,77.8838,-16.733625
ATP5PD,102.38558,-37.51837
TMEM88,35.143673,-3.776519
EVPL,28.090822,-15.599745
SRP68,99.82957,-31.187675
MGAT5B,34.798622,-23.359627
TMC8,71.78034,56.04504
TK1,57.518566,-56.91757
TMEM68,78.513016,-3.7196853
CYP7A1,10.491395,-35.29392
TOX-DT,34.960606,13.991194
GSDMA,46.676395,51.127483
KRT24,-6.214062,-33.405567
KRT10-AS1,69.88923,-0.7655531
GHDC,65.31528,-17.475868
FAM234A,85.412544,-36.01449
SOST,-15.099869,-6.4831643
ZNF598,73.57453,-33.661148
RAB26,37.711838,-14.76248
MLST8,76.298965,-27.13317
E4F1,69.76328,-27.829632
DNASE1L2,34.244297,-2.6306145
ECI1,81.64667,-23.08481
CASKIN1,42.341778,-23.473068
ABCA3,58.41021,-22.681824
KCTD5,74.97539,-29.496164
SRRM2,108.48856,-50.550003
ZNF597,62.508827,0.7519468
NLRC3,70.288895,54.756798
SDHAF2,80.054436,-16.724981
DDB1,108.26341,-48.017174
VPS37C,66.1896,-27.599672
VWCE,52.50994,16.006804
RAB3IL1,44.65627,-19.756012
BEST1,76.19817,14.756069
FTH1,104.62676,-57.35516
BSCL2,87.12178,-17.169094
POLR2G,84.96323,-23.43597
SLC3A2,104.66271,-41.425423
PLAAT5,11.483422,-20.205921
SPINDOC,59.60889,-23.3053
ATG16L2,96.64057,16.105154
C2CD3,108.55042,-15.395884
TRANK1,93.969124,16.441996
TTC21A,60.9301,9.006751
RPSA,104.043976,-56.1982
ENTPD3,22.317932,-19.774452
CTNNB1,103.9271,-48.713448
ULK4,69.61751,5.291745
FADD,67.30061,-21.623888
LTBP3,82.138405,-42.65598
NAALADL1,56.627956,56.150894
SAC3D1,61.199398,-15.649457
BATF2,35.621426,-4.2139206
SLC22A11,8.021336,43.409912
SF1,108.32832,-42.84539
MAP4K2,101.16522,4.476383
MAJIN,-7.7498817,10.410228
CCDC88B,95.560295,18.176153
SCARA3,46.932922,-32.84528
PBK,55.785023,-56.343304
SCARA5,22.154566,-22.160358
PNOC,34.553757,73.146935
COPS6,102.438644,-36.916542
PAFAH1B2,107.90837,-36.686954
ANKS3,70.712776,-14.234189
NUDT16L1,74.156876,-19.467136
KIAA1586,72.49819,-6.6946454
RAB4A,94.21637,-20.249506
ZNF355P,-11.363185,-61.1077
OR1F1,-6.97641,-4.531812
OR2W6P,-14.445718,19.021347
DHFRP3,-30.407745,-35.806534
OR2B2,-23.016495,18.870924
KCNJ4,21.364195,-29.985514
SETD5,111.97691,-37.93362
VASN,40.76463,4.3821497
FAM83B,28.529694,-16.668932
H3-4,-46.599766,25.250273
THAP9,55.982773,-5.3227897
OR2C1,-11.860347,-24.223461
RNF187,76.15077,-33.12968
HOOK3,113.08302,-28.803024
MAPK1IP1L,102.723656,-44.12839
DDIT4,88.188644,-39.306034
RBPJ,113.44286,-31.824078
LMBRD1,103.801994,-11.551468
ZCCHC4,71.78098,-2.194291
PTGDR,57.188404,63.079517
TTC39C,93.46674,4.3899417
GLYCTK,62.486794,-10.211992
GNG4,41.497932,-22.86674
UBTD2,79.04523,-10.71429
POLR2J3,71.217545,-30.106573
NKIRAS2,92.70444,-19.470074
DNAJC7,106.72618,-34.119247
KCNV2,9.660192,25.347599
IRF2BP2,111.58416,-33.724022
PTF1A,-21.536173,-25.829126
NT5DC2,70.806786,-43.460506
FOXI1,-5.9180098,-33.358913
SMIM4,62.577385,-4.6523876
COA6,78.56627,-15.214297
KIF5C,79.60519,20.692358
MGAT2,63.24599,-22.382257
BMI1,99.96652,-13.190733
THAP11,74.62544,-20.088196
MMADHC,98.450066,-40.229748
PDHB,90.96406,-22.647718
PXK,101.782234,1.74342
H1-4,21.900253,89.08008
PCMTD1,106.98423,-10.070956
KCTD6,67.098434,-4.9838057
MPLKIP,92.208954,6.8297944
ACOX2,25.425518,-21.429459
FAM107A,32.71511,-28.725082
IRF2,100.87789,9.073578
MOBP,52.428375,40.317894
CX3CR1,63.577003,59.876976
PPDPFL,3.1494906,-20.05778
XIRP1,6.262225,-19.745083
INSM2,-6.023419,-15.715549
DEGS2,50.88524,21.151627
SCN11A,39.58482,31.12017
LINC00917,-29.135395,-50.53105
ARF4,101.97882,-44.984634
HLA-DPB2,-17.839457,-28.969862
HLA-DPA1,60.33582,58.5009
SEPTIN2,106.98465,-49.77027
FILIP1L,46.22824,-38.58528
MFSD2A,59.080593,-13.417385
DTYMK,80.01697,-19.386665
TAP1,101.31208,14.3242655
ING5,98.314995,-2.0819967
ATG4B,83.51884,-32.269695
BDKRB2,35.405003,-34.67007
MLKL,93.12456,20.466675
CMAHP,69.74237,54.21309
RFWD3,91.54694,-34.042557
MTNR1A,58.25329,40.15229
KCNG4,44.312412,48.894535
RHOH,70.00933,56.512135
KLHL30,43.133953,31.76068
COG7,87.85808,-0.30037633
CDC40,102.44915,-11.564393
STIP1,105.762245,-41.95265
SCNN1B,21.148487,-15.654418
PPT2,50.120785,0.9039538
HR,32.23944,-19.078987
TXNDC2,0.86209315,-3.3666134
RAB31,110.59363,-7.165528
ATF6B,59.51864,1.2733122
REEP4,68.88861,-21.003431
TNXB,37.75899,-38.476154
LGI3,21.734587,-31.89622
SFTPC,-5.4211454,-24.398033
BMP1,63.396667,-34.881504
ATXN2L,89.59421,-44.187756
PHYHIP,31.494251,-25.165003
CCDC110,26.347786,-7.7262745
POLR3D,90.65051,-9.522446
FEN1,61.260506,-55.243366
CAVIN2,59.376476,12.597423
MTCL1,50.781124,-35.715553
GBX2,8.99824,-4.639135
HJV,5.349695,-20.913727
SCGB1D1,-25.924809,-74.14553
HEXIM2,47.451447,-7.448543
FNTA,110.0991,-27.034006
SERINC2,58.76012,-32.427017
MYL1,4.674125,-20.093506
TRAPPC11,101.73976,-6.8596125
CHRM1,-1.2526003,-17.066261
COL3A1,40.458862,-38.51719
GFRA2,25.38684,-34.534985
ING2,68.52218,-9.143738
CDKN2AIP,84.04829,-6.2710238
SNRNP48,87.72002,-8.772472
TMEM223,77.46734,-12.77532
SLC20A2,75.70222,-30.05386
CRYGA,-35.376057,-66.20166
DYNLRB2,3.1454237,-26.499292
TMUB2,80.58882,-24.323658
ADAM29,29.388172,56.40158
STAT3,114.29811,-42.61453
ZSWIM1,76.740746,1.0491159
ADAM9,111.87088,-36.060028
ADAM18,-24.22321,-53.24003
GDNF,36.426865,16.409115
SPINT5P,-66.653404,11.163034
MUCL3,-5.2690563,-37.91955
WFDC13,-6.145076,-35.965187
AXIN2,48.322186,-17.049154
NDUFS5,97.92307,-35.772583
VWA3B,5.8101482,-26.74376
ZNF30,53.292854,-4.716764
UGT3A2,0.01648873,-14.109206
LRATD2,61.934177,-31.638214
LDLRAD4,90.21101,17.232449
KCTD19,44.33134,49.109432
SLC16A4,64.566284,12.052169
IL7R,91.87937,20.043325
TMEM208,78.31,-19.26971
LRP1B,31.531769,-29.167622
WFDC12,3.9749932,34.15681
AHCYL1,110.89326,-36.398468
DNAJC21,108.93242,-27.363798
PKIG,69.61416,-14.404156
NPNT,31.466581,-18.643356
LINC01620,-14.692368,35.737354
CA7,-4.0707984,-27.591558
FAM178B,26.174316,30.97879
TSPY2,-38.997715,-59.30024
SEMA4C,77.12002,-31.24256
CNNM3,79.86352,-27.518713
GSTM4,69.35803,-14.42682
TET2,111.57683,-12.494455
CXXC4,31.889275,-27.444965
TCTN2,69.68536,0.91511977
SHOX2,33.462227,-10.821403
PPIP5K1,70.137184,-31.273205
TSPAN5,84.28416,-4.3445663
ABHD15,65.66235,-17.26564
ZBTB5,76.71454,-7.8455853
CHTF8,71.82908,-37.42212
ADAL,78.02435,11.005314
LCMT2,87.013405,4.0169854
SNTB2,96.64357,-1.5786308
IL12A,26.936697,1.6777819
ZNF507,91.57263,-5.0837827
STX18,83.39273,-6.806121
NSG1,57.68012,16.808432
ZBTB49,60.406536,0.044188045
GFM1,106.79,-26.80946
OR13J1,-12.777935,-22.26353
HTR1E,-7.6761355,-20.158281
FSTL5,21.838179,-32.78689
TPTE2P5,33.45866,28.31741
DDX19A,98.17669,-17.95143
ATOH8,40.844723,-34.509468
SOX14,-17.624565,-25.492363
ANKRD49,78.60491,-6.7520676
SFTPB,39.78103,30.89176
USP39,89.126335,-34.045876
TNIP2,80.93571,-31.30974
C2ORF68,98.613335,-3.5966365
TMEM150A,59.204266,-16.49898
RNF181,88.22499,-22.039553
VAMP5,72.17393,48.92353
BTNL3,3.5176215,-35.6897
LRRC28,86.212524,2.2934725
MAT2A,102.67586,-47.489544
PLA2G4F,24.16797,-16.049383
ENHO,32.129337,-22.91266
ZNF608,51.999622,-33.54302
SLC35G2,45.832863,-20.996296
INPP5D,72.326225,55.62616
LETM1,98.3364,-18.434605
CTRB1,-0.28805146,47.817802
CTRB2,-4.897782,-6.030851
TRIM49,-26.733564,-54.34867
TMEM129,69.44706,-27.942978
PPIC,48.38456,-31.89659
SPRY3,58.662346,11.228535
CEP120,100.82664,-6.4613104
STXBP6,41.546535,-30.041006
TM4SF20,35.308952,30.71954
MFF,101.989586,-28.26086
GRM5,19.516813,-36.02311
LGALS9,72.56022,55.17303
PMCHL1,8.067634,60.71784
JMJD7-PLA2G4B,77.390945,7.9376807
OR7E102P,-15.350309,-21.86277
CPLX1,35.34704,-21.541327
PXDC1,56.3387,-29.268421
SIGLEC7,47.955814,69.91143
NTSR2,-7.853789,-22.4242
E2F6,79.543106,-12.830079
FEM1B,105.95383,-24.970617
COMMD8,69.142784,-10.818551
ATP5ME,85.51404,-20.678658
UQCRFS1,97.34286,-34.99169
SLC49A3,50.204082,-1.1027578
COL4A3,57.55423,19.623114
MAP2K1,104.36479,-29.3155
KLK7,19.890518,-15.823507
PMCHL2,-18.503107,35.889214
HNRNPH1,107.93456,-50.74265
IRS1,58.372807,-37.088783
MECP2,109.56767,-18.618488
VCX3A,-18.790632,-41.94502
UPF3A,104.93871,-14.294908
ZBBX,5.95811,-26.383543
ACTBL2,3.8983939,-10.028827
ROR2,34.813442,-34.183918
BRD7P3,-7.740028,64.89512
AR,42.868755,-39.789463
DHRSX,78.73499,-6.0951777
VXN,22.381668,-30.72199
HSPBAP1,87.311104,18.19865
ASMTL,72.52799,-28.112034
SLC25A6,103.84576,-52.779854
CHST14,61.36181,-18.167395
PARM1,44.359932,-38.85576
CSNK1G1,100.435326,-8.872943
FAM110B,40.863934,-28.107763
ODAD2,26.65323,-9.313733
AFAP1L2,49.85583,-21.858599
ZNF354A,72.11766,-4.1515203
ATF5,77.46052,-25.717571
UBE2V2,93.33636,-25.87021
GOT1L1,-29.439007,-62.81727
ZBTB43,94.634186,-0.5583562
ENSG00000169164,-38.02129,-34.45597
CPT1C,43.414997,-26.28571
PCSK9,29.799843,-13.17429
XPO6,91.365005,-43.24717
GSG1L,31.090427,36.55802
MN1,44.21318,-29.171394
APEX2,79.6513,-20.202549
NSMCE1,83.26112,-21.914253
CCDC126,67.600296,-5.702952
IL13,-19.365913,82.79697
NPIPB12,55.236267,-19.592861
OR10G3,59.62516,34.08738
RAB3B,53.018616,-36.39995
OR6F1,-23.49304,-64.12486
CD2BP2,92.25339,-37.647854
RSPO1,12.982441,-19.431408
RGS14,96.92969,19.438221
TBC1D10B,80.841866,-38.380516
LMAN2,105.15641,-40.15702
GCSAML,52.81546,51.303013
RAB24,80.266426,-23.813307
PRELID1,98.41312,-36.698456
THBS3,61.3841,-26.74426
CA5B,83.39292,7.300203
SLC50A1,81.919914,-24.77398
EFNA1,51.25404,-27.52022
CXCL10,47.535103,65.378586
NPIPB3,111.69162,-16.480856
SH3TC2,67.83817,23.92856
CXCL11,14.587002,33.049797
ZRSR2,90.548225,6.370123
NMD3,106.45068,-27.98914
ADRB2,70.44046,48.67705
ENSG00000169253,2.54785,-71.94442
B3GALNT1,70.14645,2.0539165
GPRIN1,46.152786,-25.377756
ZNF311,-1.5922588,-62.374115
HSPB3,5.624943,-19.9015
KCNAB1,59.552597,11.288515
MRPL1,78.62136,-14.051585
SHE,35.935383,-41.26057
NR0B1,1.2070646,-7.358185
PGM2,92.68107,-12.815253
STK32A,31.211948,-32.063755
IL1RAPL1,23.485174,-32.35315
P2RY12,45.662407,75.55041
C22ORF15,7.3654757,12.49627
GUSBP12,-35.79452,-33.166218
OR5AU1,53.84184,40.037064
MINAR1,42.49108,-11.759729
PDILT,9.867564,65.24821
UMOD,-28.203186,-57.121582
GP2,28.794218,58.06288
SLC33A1,102.53533,-13.0145855
SNUPN,79.45166,-13.351002
CRADD,59.967636,-11.061806
SIN3A,109.252625,-25.804726
ARL13B,77.495476,-3.5862932
RNASE2,47.2679,69.761284
ELSPBP1,-33.51048,-12.0637665
RNASE3,41.27004,71.712395
PTK2,64.3003,-43.481903
RSPH10B2,48.81738,46.889828
PTAFR,67.80274,52.04566
PTPN9,98.068405,-9.159806
RNASE6,63.00787,58.774433
NPR1,27.279846,-21.828108
KCNK9,21.611591,-31.380245
CXCL8,69.28345,48.226643
SCN9A,63.86485,13.779774
RASSF6,51.165154,21.7679
COL22A1,18.683266,-31.14103
SDC2,57.350048,-30.044674
CD52,70.97531,58.634575
MMGT1,94.97807,-11.459831
SPRR1B,9.563757,-42.34862
SPRR1A,9.458775,-42.407185
OR4K14,-31.208279,-67.5093
OR4K15,-30.186766,-70.003784
TM2D2,81.628296,-15.455408
HTRA4,35.596546,39.385235
PLEKHA2,102.443306,9.206881
CLIC4,101.67195,-44.38364
SLC38A11,15.451683,-24.156815
GPR183,70.34479,58.28333
CRCT1,8.876503,-42.941254
CCDC8,39.276756,-30.169184
METTL15,80.666145,-3.1908054
ZNF280A,-16.648335,-40.770924
MUC15,17.15773,-16.9282
CT55,-17.580742,-41.34362
ZEB2,112.28076,-11.833295
GJB1,10.969079,-28.645468
PCBP1,88.97426,-45.07451
HINT1,107.53224,-44.1576
DTWD2,72.52813,1.74918
VPREB1,-52.904583,28.02546
CLIC3,33.124676,2.614023
INO80E,78.00988,-36.349674
BNC1,15.968965,-10.858514
DFFB,67.53251,1.7563082
NFU1,79.589165,-14.069875
ANTXR1,55.89658,-39.189873
GKN1,-17.809658,-13.50374
CKAP2L,56.52224,-55.206165
C15ORF40,94.71577,3.2008502
RAMAC,82.89808,-18.240416
PROKR1,-3.468915,-15.284052
APLF,68.809784,4.8706
BOLA2B,66.64615,-13.128519
RGPD8,75.17532,6.925075
HIC2,73.10401,-5.829063
LUZP1,104.582146,-26.480556
HEXD,66.10291,-24.733091
BCRP6,1.9521335,-90.87309
BCRP2,47.30473,12.633909
DRD5,-5.6691833,-26.722498
BUB1,58.18541,-56.072758
SPNS1,81.25873,-32.7485
LRRC45,60.363342,-20.08497
CHRNA5,53.48889,-53.955566
MT1B,-37.569035,-21.015507
CENPX,73.33018,-19.806387
AGPAT2,70.92105,-21.7211
ASPSCR1,77.92982,-26.4094
GP9,45.243843,75.82259
FASN,95.356514,-45.664124
CNBP,106.456276,-51.524937
MT1E,42.82893,-34.59783
ACTRT2,-38.82954,-63.80732
DUS1L,91.876305,-36.715027
GPS1,89.40241,-38.011578
RFNG,68.35615,-27.471668
DCXR,83.09387,-23.132902
ZNF32,68.72988,-14.146771
LDB2,34.64328,-37.085346
RAC3,46.11572,-26.095285
NRG4,45.513084,24.299183
LIMS1,115.01657,-25.082823
TMEM266,57.076195,23.553217
NLGN1,34.920834,-29.490816
TAPT1,86.54413,-1.1939014
PRYP3,-71.82343,-6.2059155
UGP2,104.32984,-34.303894
TAS2R1,-0.15418285,40.97058
LINGO1,32.441467,-25.428078
PRY,-34.959946,6.0258155
RBMY1F,-90.23661,-38.84361
PRY2,-34.949017,6.012497
RBMY1HP,-35.571182,-79.40655
HNRNPF,105.74729,-47.34893
BTD,93.054565,1.4241784
CSGALNACT2,102.00397,1.6278265
TACR3,-5.155689,-19.271694
GSX1,-18.788727,-25.290676
TSPY14P,-87.7764,-25.09529
PCDH7,45.151104,-33.040203
ROBO1,56.185993,-38.589836
ONECUT1,13.141308,-29.13158
AVEN,69.882286,-7.8907905
P2RY1,62.294197,6.6430707
CTNND2,26.106817,-30.778772
TRIM56,115.04245,-21.0228
MUC17,2.2411401,-35.25983
AHSP,43.766273,74.45615
WNT10B,32.81684,-1.3983535
CALML6,18.147926,15.47721
REPS2,79.301315,7.3380623
MUC3A,24.81739,-22.85172
SYAP1,108.38195,-29.023434
ITGAM,65.64383,55.050087
PYDC1,5.7451386,-46.345165
TPST1,57.884735,-29.625832
TM4SF4,9.077799,-32.47541
TOR1AIP2,111.17749,-29.94124
S100G,-12.794344,-49.504467
TM4SF1,54.68393,-40.853348
OTUD3,78.264244,5.7110577
OTUD7A,39.855812,-18.024216
GUSB,88.576324,-31.835546
BRD3,108.186424,-19.2037
KLF13,76.3218,-31.698
FRMPD4,21.361149,-35.545452
ZFPM2,40.302044,-29.193348
ZNF764,63.49577,-9.211506
HSFY2,-45.390408,-46.123707
ZNF747,74.67529,-1.3813437
ZNF768,64.71668,-30.307142
TAS1R3,35.68293,-1.5283015
TMEM42,54.809902,-7.8446355
MAP3K2,112.39402,-24.47713
PUSL1,66.03608,-12.120678
SF3B5,88.578735,-23.606478
ZNF35,53.907265,-4.0225573
TIGD4,26.762308,-7.1047554
IFFO2,67.6133,-30.093506
NLGN2,46.315144,-26.426954
MYO7B,55.23127,55.026707
CHD3,110.48946,-37.74556
TMEM154,93.24599,18.273613
MYRIP,35.1585,-19.467047
ALCAM,102.67547,-25.15743
YWHAG,108.886116,-40.408054
UBE2E3,94.26153,-17.31642
CNTROB,79.574844,-28.677828
TRAPPC1,86.657906,-34.281235
ZPLD1,2.457108,35.29858
KCNAB3,48.340954,13.446118
SERPINA9,-21.084223,-51.05154
FAM153A,54.519238,47.95645
GPR37L1,61.86161,27.554281
SIMC1,74.24412,-3.71133
TMEM192,93.59706,1.466042
ENSG00000170089,76.22586,-12.842147
NSG2,20.623596,-34.36484
SPDYE5,39.348545,-1.3652246
SERPINA6,11.483237,-33.1717
ZNF778,79.128,-1.7390332
NIPA1,82.75397,-5.4089355
FOXD4,18.292664,1.7920144
GPR25,-10.21935,81.751854
UBE2E1,101.2595,-21.534924
HNRNPA3,110.71631,-47.697075
SIK2,102.2357,-21.090307
RNF150,40.862396,-28.574411
CCDC144A,76.052895,24.01418
FAM88B,47.33567,4.286165
VGLL2,3.791274,-19.571556
HOXD4,10.234246,-6.68679
CHRNB1,60.380463,-3.218092
HOXD12,-10.017041,-1.1877376
GYPA,51.41029,52.303078
USP38,102.062584,-8.416959
SLC16A5,57.07869,-11.6123495
NANP,69.81777,-7.937418
ANKK1,9.719617,-23.043463
ADRA1B,13.490149,-11.612162
ADPRM,63.911278,-3.3205447
FABP6,7.7166657,-25.095201
PWWP2A,87.95531,-3.7106798
USP50,43.49807,20.887253
USP47,111.96624,-31.749165
PDCD6IP,103.27743,-45.904827
MRGPRX1,-32.49712,-62.615486
ZNF212,64.12893,-19.064737
MRAP,-1.3315893,-23.2575
FAM161A,68.80793,0.03319637
ZNF282,73.354034,-33.46494
GLB1,94.990585,-30.802376
GON7,53.98926,-2.655934
FAXDC2,79.444084,7.0647607
CRTAP,100.94829,-43.512794
HSPB2,32.111412,-37.759136
C7ORF33,-26.823105,-62.04931
CNGB3,20.08918,39.187195
SLN,5.179162,-20.043386
ELP5,69.32595,-20.545094
CMTM8,51.114388,-3.9272258
GABARAP,110.75486,-44.240456
LGALS9B,37.994667,68.53331
STX8,80.86576,-12.263817
CDK1,57.92899,-56.383842
UBB,103.374115,-53.844948
NFRKB,98.57766,-8.679981
FABP4,15.953212,-20.45288
FRMPD2,6.079465,-26.424984
PRDM10,73.50743,-3.4548104
B3GNT2,83.96906,-6.259447
FOS,102.39381,12.816343
TMED10,103.55617,-47.456905
OR2A20P,44.456783,19.198313
SETMAR,69.328285,-4.298476
SMAD1,59.828247,-35.622402
CST5,-7.659559,-40.6545
CST2,-7.3729286,-39.90654
EMX2,53.125515,38.84715
CST1,-7.292793,-39.800034
SP7,-5.2510834,-6.677212
TCAF2,76.509125,21.083063
SEMA3E,39.327137,-24.959929
LRRN2,41.025333,-18.090412
SLC30A1,98.24894,-10.484065
DCLK2,40.863216,-29.186201
ZNF804A,35.08553,5.69236
ENSG00000170409,-1.7533319,23.851757
GPRC5C,51.246395,-27.388361
TMEM182,71.19178,18.73453
VSTM2A,19.709175,-35.0816
KRT8,65.20396,-40.65767
KRT78,9.338258,-42.54821
ADORA2B,54.418602,-6.3085213
SDR9C7,7.984563,-43.62926
MGMT,67.37046,-0.30549493
METTL7B,25.709196,-21.128214
KRT86,18.695015,-12.511584
HARS1,106.40217,-33.8429
NFXL1,76.29201,-8.429011
KRT75,6.8488584,-42.724457
DENND5B,53.73306,-36.781193
CD14,67.276985,51.84171
DNAJC18,63.780712,-0.9922105
KRT6C,9.378744,-42.55781
RIOX1,64.02526,-18.39435
SPATA24,51.464848,-4.541316
RALGAPB,108.15851,-24.08074
PYM1,76.22109,-18.92003
MZB1,66.78031,57.512463
KRT4,19.886595,-15.413172
SLC23A1,36.181953,-2.7382615
KRT74,5.1670103,-45.317753
NPAS2,51.260082,-32.071728
KRT72,-7.8243165,82.26476
KISS1,6.22127,-11.18619
LONRF2,64.6507,7.1893806
NUDT9,88.15488,-12.108959
HSD17B13,43.411205,29.217157
